questions,lang,keywords
Donne-moi tous les auteurs qui ont gagné le prix Nobel de litérature.,fr,"auteurs, prix Nobel de litérature"
Toon alle schrijvers die de Nobelprijs in literatuur hebben gewonnen.,nl,"schrijvers, Nobelprijs in literatuur, gewonnen"
Dă-mi toți scriitorii care au câștigat premiul Nobel pentru literatură.,ro,"scriitor, câștigat, premiul Nobel pentru literatură"
Give me all taikonauts.,en,taikonauts
تمام فضانوردان چینی را لیست کن.,fa,فضانوردان، چینی
Gib mir alle Taikonauten.,de,Taikonauten
Dame todas las taikonautas.,es,taikonautas
Dammi tutte i taikonauti.,it,taikonauti
Donnes-moi tous les taïkonautes.,fr,taïkonautes
Toon alle taikonauten.,nl,taikonauten
Dă-mi toți taikonauții.,ro,taikonaut
How many pages does War and Peace have?,en,"how many, pages, War and Peace"
جنگ و صلح چند صفحه دارد؟,fa,جنگ و صلح، صفحه
Wieviele Seiten hat Krieg und Frieden?,de,"wieviele, Seiten, Krieg und Frieden"
¿Cuántas páginas tiene Guerra y Paz?,es,"número paginas, Guerra y Paz"
Quante pagine ha Guerra e Pace?,it,"pagine, Guerra e Pace"
Combien de pages a Guerre et Paix?,fr,"nomber de pages, Guerre et Paix"
Hoeveel pagina's heeft Oorlog en vrede?,nl,"hoeveel pagina's, Oorlog en vrede"
Câte pagini are Război și Pace?,ro,"câte pagini, Război și Pace"
What is the bridge with the longest span?,en,"bridge, longest span"
کدام پل بیشترین طول را دارد؟,fa,پل، بیشترین طول
Welche Brücke hat die längste Spannweite?,de,"Brücke, längste Spannweite"
¿Qué puente tiene el mayor largo del vano?,es,"puente, mayor largo del vano"
Qual è il ponte con la campata più lunga?,it,"ponte, campata più lunga"
Quel est le pont le plus large?,fr,"pont, le plus large"
Wat is de brug met de grootste spanwijdte?,nl,"brug, langste spanwijdte"
Care este podul cu cea mai mare deschidere?,ro,"pod, cea mai mare deschidere"
Give me all actors called Baldwin.,en,"actors, called, Baldwin"
تمام بازیگران با نام بالدوین را لیست کن.,fa,بازیگران، نام، بالدوین
"Gib mir alle Schauspieler, die Baldwin heißen.",de,"Schauspieler, heißen, Baldwin"
Dame todos los actores llamados Baldwin.,es,"actores, llamados Baldwin"
Dammi tutti gli attori che si chiamano Baldwin.,it,"attori, chiamarsi, Baldwin"
Donne-moi tous les acteurs appelés Baldwin.,fr,"Acteury, appelés, Baldwin"
Toon alle acteurs die Baldwin heten.,nl,"acteurs, heten, Baldwin"
Dă-mi toți actorii numiți Baldwin.,ro,"actori, numit, Baldwin"
Who is the tallest player of the Atlanta Falcons?,en,"Atlanta Falcons, player, tallest"
بلندترین بازیکن آتلانتا فالکون کیست؟,fa,بلندترین، بازیکن، آتلانتا فالکون
Wer ist der größte Spieler der Atlanta Falcons?,de,"Atlanta Falcons, Spieler, größter"
¿Quién es el jugador más alto de los Atlanta Falcons?,es,"jugador más alto, Atlanta Falcons"
Chi è il giocatore più alto degli Atlanta Falcons?,it,"giocatore più alto, Atlanta Falcons"
Qui est le joueur le plus grand des Atlanta Falcons?,fr,"joueur le plus grand, Atlanta Falcons"
Wie is de langste speler van de Atlanta Falcons?,nl,"Atlanta Falcons, speler, langste"
Cine este cel mai înalt jucător din Atlanta Falcons?,ro,"Atlanta Falcons, jucător, cel mai înalt"
Which rivers flow into a German lake?,en,"rivers, flow, German lake"
کدام رودها به یک دریاچه آلمانی می ریزند؟,fa,رودها، دریاچه آلمانی، می ریزند
Welche Flüsse fließen in deutsche Seen?,de,"Fluss, fließen, deutsch, See"
¿Qué ríos desembocan en un lago alemán?,es,"ríos, desembocan, lago alemán"
Quali fiumi sfociano in un lago tedesco?,it,"fiumi, sfociare, lago tedesco"
Quels cours d'eau se déversent-ils dans des lacs allemands?,fr,"cours d'eaux, lacs allemands"
Welke rivieren stromen naar een Duits meer?,nl,"rivieren, stromen naar, Duits, meer"
Ce râuri se varsă într-un lac din Germania?,ro,"râuri, varsă, lac din Germania"
How many James Bond movies are there?,en,"how many, James Bond movies"
چه تعداد فیلم جیمز باند موجود است؟,fa,فیلم جیمز باند
Wieviele James-Bond-Filme gibt es?,de,"wieviele, Jamee-Bond-Filme"
¿Cuántas películas de James Bond existen?,es,"número de películas, James Bond"
Quanti film di James Bond ci sono stati?,it,"quanti, film di James Bond"
Combien de films de James Bond existe-t-il?,fr,"nomber de films, James Bond"
Hoeveel James Bond films zijn er?,nl,"hoeveel, James Bond films"
Câte filme Jamesc Bond există?,ro,"câte, filme James Bond"
Which rockets were launched from Baikonur?,en,"rockets, launched, Baikonur"
چه راکت هایی از بایکونور پرتاب شدند؟,fa,راکت هایی، بایکونور، پرتاب
Welche Raketen sind von Baikonur gestartet?,de,"Raketen, Start, Baikonur"
¿Qué cohetes han sido lanzados desde Baionur?,es,"cohetes, salida, Baikonur"
Quali missili furono lanciati da Baikonur?,it,"missili, lanciati, Baikonur"
Quelles fusées ont été lancées de Baikonur?,fr,"fusées, lanchement, Baikonur"
Welke raketten werden gestart vanuit Baikonur?,nl,"raketten, gestart, Baikonur"
Ce rachete au fost lansate din Baikonur?,ro,"rachete, lansat, Baikonur"
Which pope succeeded John Paul II?,en,"pope, succeed, John Paul II"
چه پاپی جانشین ژان پل دوم شد؟,fa,پاپی، جانشین، ژان پل دوم
Welcher Papst folgte auf Johannes Paul II?,de,"Papst, folgt auf, Johannes Paul II"
¿Qué papa fue el sucesor de Juan Pablo II?,es,"Papa, sucesor, Juan Pablo II"
Quale papa fu il successore di Giovanni Paolo II?,it,"Papa, successore, Giovanni Paolo II"
Quel pape est le successeur du pape Jean-Paul II?,fr,"successeur, Jean-Paul II"
Welke paus volgde Johannes Paul II op?,nl,"paus, volgen, Johannes Paul II"
Care papă i-a urmat lui Ioan Paul al II-lea?,ro,"papă, urmat, Ioan Paul al II-lea"
Give me all Dutch parties.,en,"Dutch, party"
تمام حزب های هلندی را لیست کن.,fa,حزب، هلند
Gib mir alle Niederländischen Parteien.,de,"Niederländisch, Partei"
Dame todos los partidos políticos holandeses,es,partidos políticos holandeses
Dammi tutti i partiti politici olandesi.,it,partiti politici olandesi
Donne-moi tous les partis politiques néerlandais.,fr,"partis poliques, néerlandais"
Toon alle Nederlandse partijen.,nl,Nederlandse partijen.
Dă-mi toate partidele politice olandeze.,ro,partide politice olandeze
When is Halloween?,en,"date, Halloween"
چه زمانی هالووین است؟,fa,زمانی، هالووین
Wann ist Halloween?,de,"Datum, Halloween"
¿Cuándo es Halloween?,es,"fecha, Halloween"
Quand'è Halloween?,it,"data, Halloween"
Quand est Halloween?,fr,"Halloween, date"
Wanneer is Halloween?,nl,"datum, halloween"
Când este Halloween?,ro,"dată, Halloween"
Give me all Swedish oceanographers.,en,"Swedish, oceanographer"
تمام اقیانوس شناسان سوئدی را لیست کن.,fa,اقیانوس شناسان، سوئدی
Gib mir alle Schwedischen Ozeanographen.,de,"Schwedisch, Ozeanographen"
Dame todos los oceanógrafos suecos.,es,oceanógrafos suecos
Dammi tutti gli oceanografi svedesi.,it,"svedesi, oceanografi"
Donne-moi tous les océanographes suédois.,fr,"Océanographes, suédois"
Toon alle Zweedse oceanograafen.,nl,"Zweedse, oceanograafen"
Dă-mi toți oceanografii suedezi.,ro,"oceanograf, suedez"
Give me all actors who were born in Berlin.,en,"actors, born, Berlin"
تمام بازیگرانی که در برلین متولد شدند را لیست کن.,fa,بازیگرانی، برلین، متولد
Gib mir alle in Berlin geborenenen Schauspieler.,de,"Schauspieler, geboren, Berlin"
Dame todos los actores nacidos en Berlin.,es,"actores, nacidos, Berlin"
Dammi tutti gli attori nati a Berlino.,it,"attori, nati, Berlino"
Donne-moi tous les acteurs nés à Berlin.,fr,"acteurs, lieu de naissance, Berlin"
Toon alle acteurs die in Berlijn zijn geboren.,nl,"actuers, geboren, Berlijn"
Dă-mi toți actorii care s-au născut la Berlin.,ro,"actori, născut, Berlin"
What was the last movie with Alec Guinness?,en,"Alec Guinness, last, movie"
آخرین فیلم الک گینس چه بود؟,fa,آخرین، فیلم، الک گینس
Was war der letzte Film mit Alec Guinness?,de,"Alec Guinness, letzter, Film"
¿Cuál fue la última película con Alec Guinness?,es,"última película, Alec Guinness"
Qual è l'ultimo film con Alec Guinness?,it,"Alec Guinness, ultimo film"
Quel est le dernier film d'Alec Guinness?,fr,"Alec Guiness, dernier film"
Wat was de laatste film met Alec Guinness?,nl,"Alec Guinness, laatste, film"
Care a fost ultimul film cu Alec Guinness?,ro,"Alec Guinness, ultim, film"
Which poet wrote the most books?,en,"poet, most, books"
کدام شاعر بیشترین کتاب را نوشته است؟,fa,شاعر، بیشترین، کتاب
Welcher Dichter hat die meisten Bücher geschrieben?,de,"Dichter, Bücher, die meisten"
¿Que poeta ha escrito el mayor número de libros?,es,"poeta, mayor número, libros"
Quale poeta ha scritto il maggior numero di libri?,it,"poeta, maggior numero, libri"
Quel poète a écrit le plus de livres?,fr,"poète, maximum, livres"
Welke dichter heeft de meeste boeken geschreven?,nl,"dichter, meeste boeken"
Ce poet a scris cel mai mare număr de cărți?,ro,"poet, cel mai mare număr, cărți"
How many languages are spoken in Colombia?,en,"languages, Colombia"
چه تعداد زبان در کلمبیا صحبت می شود؟,fa,زبان، کلمبیا
Wieviele Sprachen werden in Kolumbien gesprochen?,de,"Sprachen, Kolumbien"
¿Cuántos idiomas se hablan en Colombia?,es,"idiomas, Colombia"
Quante lingue sono parlate in Colombia?,it,"lingue, Colombia"
Combien de langues sont parlées au Colombie?,fr,"langues, Colombie"
Hoeveel talen worden er in Colombia gesproken?,nl,"talen, Columbia"
Câte limbi sunt vorbite în Columbia?,ro,"limbi, Columbia"
What does ICRO stand for?,en,"ICRO, stand for"
آی.سی.آر.او. مخفف چیست؟,fa,آی.سی.آر.او.، مخفف
Wofür steht ICRO?,de,"ICRO, stehen für"
¿Qué abrevia ICRO?,es,"ICRO, abreviación"
Che cosa significa ICRO?,it,"ICRO, significato"
Que veut dire ICRO?,fr,"ICRO, signification"
Waarvoor staat de afkorting ICRO?,nl,"ICRO, afkorting"
Ce înseamnă ICRO?,ro,"ICRO, înseamnă"
What was Brazil's lowest rank in the FIFA World Ranking?,en,"Brazil, lowest rank, FIFA World Ranking"
پایین ترین رتبه برزیل در رتبه بندی جهانی فیفا چیست؟,fa,پایین ترین رتبه، برزیل، رتبه بندی جهانی فیفا
Was war Brasiliens niedrigste Platzierung in der FIFA-Weltrangliste?,de,"Brasilien, niedrigste Platzierung, FIFA-Weltrangliste"
¿Cuál ha sido la posición de ranking más baja de Brasil en el ranking mundial de la FIFA?,es,"Brasil, posición más baja, ranking mundial de la FIFA"
Quale è stata la peggior posizione del Brasile nella classifica mondiale della FIFA?,it,"Brasile, peggior posizione, classifica mondiale della FIFA"
Quel est le ranking le plus bas atteint par le Brésil dans le classement mondial de la FIFA?,fr,"raking, le plus bas, Brésil, classement, FIFA"
Wat was de laagste plaatsing van het Braziliaans elftal in de FIFA-wereldranglijst?,nl,"Braziliaans elftal, laagste plaatsing, FIFA-wereldranglijst"
Care a fost cel mai mic loc ocupat de Brazilia în clasamentul mondială FIFA?,ro,"Brazilia, cel mai mic loc, clasament mondial FIFA"
Give me the capitals of all countries that the Himalayas run through.,en,"countries Himalayas run through, capitals"
پایتخت تمام کشورهایی که هیمالیا از آنها می گذرد را لیست کن.,fa,پایتخت، کشورهایی، هیمالیا، می گذرد
"Gib mir die Haupstädte aller Länder, über die sich der Himalaya erstreckt.",de,"Länder, erstrecken, Himalaya, Haupstadt"
Dame las capitales de todos los países que atraviesa el Himalaya.,es,"capital de países, atraviesa el Himalaya"
Dammi tutte le capitali degli stati attraversati dall'Himalaya.,it,"capitali, stati attraversati dall'Himalaya"
Donne-moi les capitales de tous les pays que l'Himalaya traverse.,fr,"capitales, pays, traversé, Himalaya"
Toon de hoofdsteden van alle landen waardoor de Himalaya loopt.,nl,"Himalaya, lopen door, landen, hoofdsteden"
Dă-mi toate țările traversate de Himalaya și capitalele lor.,ro,"țări, traversate de Himalaya, capitale"
Which actor played Chewbacca?,en,"actor, play, Chewbacca"
کدام بازیگر نقش چوباکا را بازی کرد؟,fa,بازیگر، چوباکا، بازی
Welcher Schauspieler hat Chewbacca gespielt?,de,"Schauspieler, spielen, Chewbacca"
¿Qué actor hizo el papel de Chewbacca?,es,"actor,papel de Chewbacca"
Quale attore ha recitato il ruolo di Chewbacca?,it,"attore, recitare il ruolo, Chewbacca"
Quel acteurs ont joué le role de Chewbacca?,fr,"acteur, Chewbacca"
Welke acteur heeft Chewbacca gespeeld?,nl,"acteur, spelen, Chewbacca"
Ce actor l-a jucat pe Chewbacca?,ro,"actor, jucat, Chewbacca"
Which ingredients do I need for carrot cake?,en,"carrot cake, ingredients"
چه مواد اولیه ای را من برای کیک هویج نیاز دارم؟,fa,مواد اولیه ای، کیک هویج
Welche Zutaten brauche ich für Möhrenkuchen?,de,"Möhrenkuchen, Zutaten"
¿Qué ingredientes son necesarios para una tarta de zanahorias?,es,"ingredientes, tarta de zanahorias?"
Di quali ingredienti ho bisogno per la torta di carote?,it,"ingredienti, torta di carote"
Quels sont les ingrédients du gateau aux carottes?,fr,"ingrédients, gateau aux carottes"
Welke ingrediënten heb ik nodig voor worteltaart?,nl,"worteltaart, ingrediënten"
De ce ingrediente am nevoie pentru tort de morcovi?,ro,"tort de morcovi, ingrediente"
Is Cola a beverage?,en,"Cola, beverage"
آیا کولا یک نوشیدنی است؟,fa,کولا، نوشیدنی
Ist Cola ein Getränk?,de,"Cola, Getränk"
¿La Coca Cola es una bebida?,es,"Coca Cola, bebida"
La Cola è una bevanda?,it,"Cola, bevanda"
Le Coca est-il une boisson?,fr,"Coca, boisson"
Is cola een drank?,nl,"Cola, drank"
Cola este o băutură?,ro,"Cola, băutură"
Who has Tom Cruise been married to?,en,"Tom Cruise, married"
تام کروز با چه کسی ازدواج کرده است؟,fa,تام کروز، ازدواج
Mit wem war Tom Cruise verheiratet?,de,"Tom Cruise, verheiratet"
¿Quién ha estado casado con Tom Cruise?,es,"esposas, Tom Cruise"
Con chi è stato sposato Tom Cruise?,it,"Tom Cruise, mogli"
Qui est l'épouse de Tom Cruise?,fr,"épouse, Tom Cruise"
Met wie was Tom Cruise getrouwd?,nl,"Tom Cruise, getrouwd"
Cu cine a fost căsătorit Tom Cruise?,ro,"Tom Cruise, căsătorit"
